job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source
KAGGLE_000528,2026-05-19,company_233,data scientist,"San Diego, CA",Unknown,Senior,86.02,155.5,"data scientist role. requiring skills: ['machine learning', 'python']. seniority level: Senior. work mode/status: Unknown. company: company_233. location: San Diego, CA. industry: Technology.",kaggle
KAGGLE_000529,2026-04-23,company_962,data scientist,"Stamford, CT",on-site,Lead,124.21,149.77,"data scientist role. requiring skills: ['python']. seniority level: Lead. work mode/status: on-site. company: company_962. location: Stamford, CT. industry: Technology.",kaggle
KAGGLE_000530,2026-04-23,company_119,data scientist,"Menlo Park, CA . On-site",on-site,Senior,166.05,195.64,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: on-site. company: company_119. location: Menlo Park, CA . On-site. industry: Finance.",kaggle
KAGGLE_000531,2026-05-16,company_038,data scientist,"Stockholm, Stockholm County, Sweden",remote,Senior,47.26,47.26,"data scientist role. requiring skills: ['spark', 'scikit-learn', 'python', 'scala', 'java', 'machine learning', 'keras', 'deep learning', 'tensorflow']. seniority level: Senior. work mode/status: remote. company: company_038. location: Stockholm, Stockholm County, Sweden. industry: Technology.",kaggle
KAGGLE_000532,2026-05-22,company_964,data scientist,"Herndon, VA",remote,Senior,110.98,152.08,"data scientist role. requiring skills: ['pandas', 'numpy', 'aws', 'git', 'python', 'docker', 'linux', 'sklearn', 'machine learning', 'kubernetes', 'deep learning', 'azure', 'matplotlib']. seniority level: Senior. work mode/status: remote. company: company_964. location: Herndon, VA. industry: Technology.",kaggle
KAGGLE_000533,2026-04-28,company_610,data scientist,"Chicago, IL",Unknown,Senior,94.25,94.25,"data scientist role. requiring skills: ['java', 'machine learning', 'r', 'python']. seniority level: Senior. work mode/status: Unknown. company: company_610. location: Chicago, IL. industry: Technology.",kaggle
KAGGLE_000534,2026-05-10,company_965,data scientist,Fully Remote,remote,Unknown,78.88,78.88,data scientist role. requiring skills: []. seniority level: Unknown. work mode/status: remote. company: company_965. location: Fully Remote. industry: Technology.,kaggle
KAGGLE_000535,2026-05-14,company_645,data scientist,Hybrid,hybrid,Lead,160.29,184.95,data scientist role. requiring skills: []. seniority level: Lead. work mode/status: hybrid. company: company_645. location: Hybrid. industry: Technology.,kaggle
KAGGLE_000536,2026-05-09,company_966,data scientist,"California, United States, Colorado, United States, Florida, United States, Georgia, United States, Illinois, United States, Massachusetts, United States, Nevada, United States, New Jersey, United States, New York, United States, North Carolina, United States, Oregon, United States, Pennsylvania, United States, South Carolina, United States, Texas, United States, Virginia, United States, Washington, United States . Fully Remote",remote,Senior,156.18,156.18,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: remote. company: company_966. location: California, United States, Colorado, United States, Florida, United States, Georgia, United States, Illinois, United States, Massachusetts, United States, Nevada, United States, New Jersey, United States, New York, United States, North Carolina, United States, Oregon, United States, Pennsylvania, United States, South Carolina, United States, Texas, United States, Virginia, United States, Washington, United States . Fully Remote. industry: Finance.",kaggle
KAGGLE_000537,2026-05-08,company_967,data scientist,Greater Bengaluru Area . Hybrid,hybrid,Senior,27.4,27.4,"data scientist role. requiring skills: ['spark', 'aws', 'r', 'python', 'sql', 'machine learning', 'gcp', 'hadoop', 'azure']. seniority level: Senior. work mode/status: hybrid. company: company_967. location: Greater Bengaluru Area . Hybrid. industry: Technology.",kaggle
KAGGLE_000538,2026-05-21,company_202,data scientist,"Bengaluru, Karnataka, India . Hybrid",hybrid,Mid,31.32,31.32,"data scientist role. requiring skills: ['numpy', 'spark', 'aws', 'python', 'neural network', 'database', 'machine learning', 'tensorflow']. seniority level: Mid. work mode/status: hybrid. company: company_202. location: Bengaluru, Karnataka, India . Hybrid. industry: Technology.",kaggle
KAGGLE_000539,2026-05-15,company_969,data scientist,"San Jose, California, United States . Fully Remote",remote,Senior,139.74,164.4,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: remote. company: company_969. location: San Jose, California, United States . Fully Remote. industry: Healthcare.",kaggle
KAGGLE_000540,2026-05-21,company_343,data scientist,"London, England, United Kingdom",Unknown,Entry,53.71,53.71,"data scientist role. requiring skills: ['aws', 'machine learning', 'linux', 'python']. seniority level: Entry. work mode/status: Unknown. company: company_343. location: London, England, United Kingdom. industry: Finance.",kaggle
KAGGLE_000541,2026-05-16,company_337,data scientist,"Reston, VA",remote,Senior,97.6,165.91,"data scientist role. requiring skills: ['r', 'python', 'sql', 'machine learning', 'database', 'azure']. seniority level: Senior. work mode/status: remote. company: company_337. location: Reston, VA. industry: Finance.",kaggle
KAGGLE_000542,2026-05-01,company_212,data scientist,"Cincinnati, OH",Unknown,Senior,121.66,121.66,"data scientist role. requiring skills: ['aws', 'python', 'machine learning', 'azure', 'deep learning']. seniority level: Senior. work mode/status: Unknown. company: company_212. location: Cincinnati, OH. industry: Technology.",kaggle
KAGGLE_000543,2026-03-23,company_318,data scientist,United States,Unknown,Senior,90.42,90.42,"data scientist role. requiring skills: ['sql', 'machine learning', 'r', 'python']. seniority level: Senior. work mode/status: Unknown. company: company_318. location: United States. industry: Technology.",kaggle
KAGGLE_000544,2026-05-09,company_421,data scientist,Brazil . Fully Remote,remote,Mid,22.69,22.69,"data scientist role. requiring skills: ['sql', 'machine learning', 'python']. seniority level: Mid. work mode/status: remote. company: company_421. location: Brazil . Fully Remote. industry: Technology.",kaggle
KAGGLE_000545,2026-05-16,company_971,data scientist,"Singapore, Singapore",Unknown,Mid,75.58,75.58,"data scientist role. requiring skills: ['machine learning']. seniority level: Mid. work mode/status: Unknown. company: company_971. location: Singapore, Singapore. industry: Technology.",kaggle
KAGGLE_000546,2026-05-17,company_403,machine learning engineer,"Boston, MA . On-site",on-site,Unknown,144.68,153.72,"machine learning engineer role. requiring skills: []. seniority level: Unknown. work mode/status: on-site. company: company_403. location: Boston, MA . On-site. industry: Retail.",kaggle
KAGGLE_000547,2026-05-02,company_067,data scientist,"San Francisco, CA, US . Remote, US . Fully Remote",remote,Senior,275.96,275.96,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: remote. company: company_067. location: San Francisco, CA, US . Remote, US . Fully Remote. industry: Technology.",kaggle
KAGGLE_000548,2026-05-19,company_974,data scientist,"Toronto, Ontario, Canada",remote,Senior,40.56,94.63,"data scientist role. requiring skills: ['sql', 'machine learning', 'python']. seniority level: Senior. work mode/status: remote. company: company_974. location: Toronto, Ontario, Canada. industry: Technology.",kaggle
KAGGLE_000549,2026-05-11,company_975,data scientist,"San Francisco, California, United States . Hybrid",hybrid,Senior,156.19,189.06,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: hybrid. company: company_975. location: San Francisco, California, United States . Hybrid. industry: Technology.",kaggle
KAGGLE_000550,2026-03-23,company_895,data scientist,"Colorado Springs, CO",Unknown,Senior,71.27,124.7,"data scientist role. requiring skills: ['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'amazon', 'r', 'python', 'scikit-learn', 'scipy', 'linux', 'java', 'machine learning', 'keras', 'deep learning', 'matplotlib', 'tensorflow']. seniority level: Senior. work mode/status: Unknown. company: company_895. location: Colorado Springs, CO. industry: Technology.",kaggle
KAGGLE_000551,2026-03-23,company_979,data scientist,"Bengaluru, Karnataka, India",on-site,Senior,21.51,21.51,"data scientist role. requiring skills: ['spark', 'aws', 'r', 'python', 'sql', 'machine learning', 'database', 'hadoop', 'azure']. seniority level: Senior. work mode/status: on-site. company: company_979. location: Bengaluru, Karnataka, India. industry: Technology.",kaggle
KAGGLE_000552,2026-05-07,company_156,machine learning engineer,"Mountain View, California (HQ) . On-site",on-site,Unknown,113.62,170.63,"machine learning engineer role. requiring skills: []. seniority level: Unknown. work mode/status: on-site. company: company_156. location: Mountain View, California (HQ) . On-site. industry: Technology.",kaggle
KAGGLE_000553,2026-05-05,company_003,data scientist,"Bentonville, AR . Hybrid",hybrid,Senior,73.98,147.96,"data scientist role. requiring skills: ['spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']. seniority level: Senior. work mode/status: hybrid. company: company_003. location: Bentonville, AR . Hybrid. industry: Retail.",kaggle
KAGGLE_000554,2026-04-23,company_980,data scientist,"Bengaluru, Karnataka, India",Unknown,Lead,28.77,52.38,"data scientist role. requiring skills: ['spark', 'r', 'python', 'scala', 'java', 'sql', 'hadoop', 'machine learning']. seniority level: Lead. work mode/status: Unknown. company: company_980. location: Bengaluru, Karnataka, India. industry: Retail.",kaggle
KAGGLE_000555,2026-05-06,company_983,data scientist,"Annapolis Junction, MD . Fort Meade, MD . Hybrid",hybrid,Mid,63.79,144.67,"data scientist role. requiring skills: ['linux', 'machine learning', 'r', 'python']. seniority level: Mid. work mode/status: hybrid. company: company_983. location: Annapolis Junction, MD . Fort Meade, MD . Hybrid. industry: Technology.",kaggle
KAGGLE_000556,2026-05-09,company_357,data scientist,"Hyderabad, Telangana, India . Chennai, Tamil Nadu, India . Hybrid",hybrid,Senior,20.56,20.56,"data scientist role. requiring skills: ['aws', 'r', 'python', 'sql', 'gcp', 'machine learning', 'tableau']. seniority level: Senior. work mode/status: hybrid. company: company_357. location: Hyderabad, Telangana, India . Chennai, Tamil Nadu, India . Hybrid. industry: Technology.",kaggle
KAGGLE_000557,2026-03-23,company_014,data scientist,"Berkeley, CA",Unknown,Entry,89.77,170.82,"data scientist role. requiring skills: ['machine learning']. seniority level: Entry. work mode/status: Unknown. company: company_014. location: Berkeley, CA. industry: Education.",kaggle
KAGGLE_000558,2026-05-09,company_421,data scientist,"Santo Domingo, Dominican Republic . Fully Remote",remote,Mid,22.69,22.69,"data scientist role. requiring skills: ['sql', 'machine learning', 'python']. seniority level: Mid. work mode/status: remote. company: company_421. location: Santo Domingo, Dominican Republic . Fully Remote. industry: Technology.",kaggle
KAGGLE_000559,2026-05-18,company_985,data scientist,"Madrid, Community of Madrid, Spain",Unknown,Entry,25.24,25.24,"data scientist role. requiring skills: ['python', 'docker', 'kubernetes', 'machine learning', 'azure', 'deep learning']. seniority level: Entry. work mode/status: Unknown. company: company_985. location: Madrid, Community of Madrid, Spain. industry: Finance.",kaggle
KAGGLE_000560,2026-05-03,company_647,data scientist,"India, Hyderabad . Fully Remote",remote,Senior,35.12,35.12,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: remote. company: company_647. location: India, Hyderabad . Fully Remote. industry: Technology.",kaggle
KAGGLE_000561,2026-05-15,company_316,data scientist,"Gurgaon, Haryana, India",on-site,Senior,26.82,29.61,"data scientist role. requiring skills: ['python', 'machine learning', 'gcp', 'azure', 'deep learning', 'tensorflow']. seniority level: Senior. work mode/status: on-site. company: company_316. location: Gurgaon, Haryana, India. industry: Healthcare.",kaggle
KAGGLE_000562,2026-05-20,company_844,data scientist,"San Diego, CA",on-site,Lead,130.7,130.7,"data scientist role. requiring skills: ['r', 'python', 'sql', 'machine learning', 'tableau']. seniority level: Lead. work mode/status: on-site. company: company_844. location: San Diego, CA. industry: Technology.",kaggle
KAGGLE_000563,2026-05-16,company_338,data scientist,"Cambridge, MA",remote,Lead,134.81,134.81,"data scientist role. requiring skills: ['pytorch', 'r', 'python', 'machine learning', 'tensorflow']. seniority level: Lead. work mode/status: remote. company: company_338. location: Cambridge, MA. industry: Healthcare.",kaggle
KAGGLE_000564,2026-03-23,company_816,data scientist,"San Francisco, CA",on-site,Senior,143.36,190.05,"data scientist role. requiring skills: ['spark', 'sql', 'azure', 'python']. seniority level: Senior. work mode/status: on-site. company: company_816. location: San Francisco, CA. industry: Retail.",kaggle
KAGGLE_000565,2026-04-30,company_096,data scientist,"New York, New York, United States . On-site",on-site,Senior,157.83,197.28,"data scientist role. requiring skills: []. seniority level: Senior. work mode/status: on-site. company: company_096. location: New York, New York, United States . On-site. industry: Finance.",kaggle
