job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source,experience_source,salary_source,salary_is_predicted,api_salary_min_raw,api_salary_max_raw,category,source_query,source_location,redirect_url
INDIA2025_31025010420,2026-05-22,GR Recruitments,Angular/React+ Java Developer,Noida,full_time,Mid,15.0,18.0,"Angular/React+ Java Developer role. Required skills: Java,Spring Boot,J2Ee,Java Fullstack,React.Js,Microservices,Full Stack,Bootstrap. Experience level: Mid. Employment type: full_time. Company: GR Recruitments. Location: Noida. Job description: Java Developer • 5 to 7 years on Java based technologies and RESTful web services. • Extensive Hands-on experience of Java/J2EE, Spring Boot and Spring Framework. *Experience of RDBMS (SQL Server/MySQL/PostgreSQL/Oracle) ,CI/CD toolsExperience in working with AWS Cloud Experience with CI/CD tools (Azure DevOps/Jenkins etc.)",indian_job_market_2025,,,,,,,,,
INDIA2025_260925022830,2026-05-16,Indium Software,Senior Data Engineer,Hyderabad,full_time,Mid,16.0,22.5,"Senior Data Engineer role. Required skills: Pyspark,GCP,Google Cloud Platforms,Python,SQL,Data Engineering,Data Pipeline,Spark. Experience level: Mid. Employment type: full_time. Company: Indium Software. Location: Hyderabad. Job description: Deep knowledge of SQL for data querying,transformation,and optimization. Hands-on experience with Spark (batch and / or streaming). We are a Great place to work certified and also among Inc This is your chance to collaborate with talented minds and push boundaries! Experience: 4+ Years",indian_job_market_2025,,,,,,,,,
INDIA2025_230925931592,2026-05-13,BMC Software,Principal Product Developer,Pune,full_time,Lead,50.0,60.0,"Principal Product Developer role. Required skills: kubernetes,java,devops,python,aws,continuous integration,openshift,ci/cd. Experience level: Lead. Employment type: full_time. Company: BMC Software. Location: Pune. Job description: Strong hands-on experience with Kubernetes,OpenShift,Helm,Docker,and Shell scripting Experience with CI / CD tools and build systems like Jenkins,Maven,and Makefiles Proficient in at least one programming language such as C,Java,Python,or Perl 12-15+ years of experience in commercial-grade software development with strong object-oriented programming skills",indian_job_market_2025,,,,,,,,,
INDIA2025_240925503366,2026-05-14,Atlasrtx,Technical Support Engineer,Pune,full_time,Associate,11.0,21.0,"Technical Support Engineer role. Required skills: MS SQL,orchestration,SOA,Powershell,Analytical,Flex,Troubleshooting,Technical support. Experience level: Associate. Employment type: full_time. Company: Atlasrtx. Location: Pune. Job description: . How will you make an impact . - Analyze and resolve complex technical issues escalated by regional Tier 2 support team . . . . ITIL Foundation certification or working knowledge of ITIL processes . - 2-4 years of experience in cloud technical support - Experience in scripting or programming (e. g.,C#,PowerShell)",indian_job_market_2025,,,,,,,,,
INDIA2025_250825024482,2026-05-20,Easemytrip,Chief Marketing Officer,Gurugram,full_time,Mid,25.0,40.0,"Chief Marketing Officer role. Required skills: Digital Marketing,ROI,Google Ads,SEO,Performance Marketing,Marketing Strategy,PPC,Google Analytics. Experience level: Mid. Employment type: full_time. Company: Easemytrip. Location: Gurugram. Job description: Preferred candidate profile: . Product Marketing: Collaborate with product and technology teams to align marketing efforts with new feature rollouts and customer experience improvements Experience: 10+ years in marketing,with at least 5 years in a senior leadership role,ideally in travel,eCommerce,or consumer internet sectors",indian_job_market_2025,,,,,,,,,
INDIA2025_300925016496,2026-05-20,The Search House,Data Analyst - Manufacturing / Cattle Feed / Process Industry,Sirhind Fatehgarh Sahib,full_time,Associate,5.0,6.0,"Data Analyst - Manufacturing / Cattle Feed / Process Industry role. Required skills: Analyst,Data,Excel,MIS,business analytics,Power,SQL,Process industry. Experience level: Associate. Employment type: full_time. Company: The Search House. Location: Sirhind Fatehgarh Sahib. Job description: Graduate / Postgraduate in Statistics,Mathematics,Data Science,Engineering,or related field 2 - 5 years experience in data analysis / MIS / business analytics,preferably in FMCG,agro,or process industries",indian_job_market_2025,,,,,,,,,
INDIA2025_230925929762,2026-05-13,Purview Services,Data Engineer,Hybrid - Pimpri-Chinchwad,full_time,Mid,15.0,20.0,"Data Engineer role. Required skills: Airflow,Pyspark,GCP,SCALA,Python,Hive,Data Engineering,Hadoop. Experience level: Mid. Employment type: full_time. Company: Purview Services. Location: Hybrid - Pimpri-Chinchwad. Job description: Senior DE: Same as above but need to have experience managing data engineers, have experience working with stakeholders, actively engaging for key technical discussion and have a very good technical knowledge. Should have at least 7 years experience working in data engineering. Job responsibilities Software design, Scala and Python - Spark development experience, automated testing of new and existing components in an Agile, DevOps and dynamic environment. Minimum 1 year experience in Scala Promoting development standards, code reviews, mentoring, knowledge sharing Production support & troubleshooting. Implement the tools and processes, handling performance, scale, availability, accuracy and monitoring Liaison with BAs to ensure that requirements are correctly interpreted and implemented. Participation in regular planning and status meetings. Input to the development process – through the involvement in Sprint reviews and retrospectives. Input into system",indian_job_market_2025,,,,,,,,,
INDIA2025_70525012029,2026-05-20,Datamatics,Hiring Azure Cloud Architect with Datamatics - Mumbai/Bangalore,"Hyderabad, Bengaluru, Mumbai (All Areas)",full_time,Lead,35.0,45.0,"Hiring Azure Cloud Architect with Datamatics - Mumbai/Bangalore role. Required skills: Azure Cloud,.Net Azure,Azure architect,Cloud Architecture,Cloud Azure,cloud architect,Azure Certified,Cloud Migration. Experience level: Lead. Employment type: full_time. Company: Datamatics. Location: Hyderabad, Bengaluru, Mumbai (All Areas). Job description: Greetings!!! This is in regards to a Job opportunity for Cloud Architect with Datamatics Global Services Ltd. Position: Cloud Architect Website: https://www.datamatics.com/ Job Location: Mumbai (Andheri - Seepz)/Bangalore (Bannerghatta - Kalyani Neptune) Work Mode: Work from Office Job Description: 15+ years of overall IT experience and 5+ years of experience Azure Proven experience in developing cloud migration strategies, defining migration roadmaps, and providing accurate estimates. Working Experience on container Orchestrator frameworks like Kubernetes, Azure AKS Experience in building a microservices-based architecture Responsible for designing scalable, cost-effective, and efficient Cloud native solutions using .net Core, Angular/React, while taking care of compliance and best practices. Experience in working on RFP/Presales activitie",indian_job_market_2025,,,,,,,,,
INDIA2025_230925929644,2026-05-13,Mangoapps India,AI/ML Engineer,Pune,full_time,Associate,25.0,40.0,"AI/ML Engineer role. Required skills: LangChain,FastAPI,machine learning,artificial intelligence,Python,Large Language Model,scikit-learn,ChatGPT. Experience level: Associate. Employment type: full_time. Company: Mangoapps India. Location: Pune. Job description: AI / ML Engineer Requirements: Bachelors degree in computer science,data science,mathematics,or a related field with at Experience in working on ChatGPT,LangChain (Must),Large Language Models (Good to have) & Knowledge Graphs",indian_job_market_2025,,,,,,,,,
INDIA2025_260925007906,2026-05-16,Antal International,"Multiple IT & Non IT Roles  AI, Cloud, DevOps, Data, Engineering","Udaipur, Gurugram",full_time,Entry,8.0,18.0,"Multiple IT & Non IT Roles AI, Cloud, DevOps, Data, Engineering role. Required skills: Business Analysis, Content Strategy, Social Media, Communication, Project Management,Python, Node.js, SQL. Experience level: Entry. Employment type: full_time. Company: Antal International. Location: Udaipur, Gurugram. Job description: We’re hiring for IT clients ‘ 20+ positions across AI, Cloud, Data, DevOps, Engineering, Business Analysis, Social Media, and Content. Explore roles & apply: https://www.antal.com/recruitment/india-pune-kr Locations: Udaipur, Gurgaon, RemoteLooking for 1–9+ yrs exp in AI, Cloud, Data, DevOps, Engineering, Business, Content, Social Media. Skills: Python, Node.js, SQL, Analytics, QA. Locations: Udaipur, Gurgaon, Remote.",indian_job_market_2025,,,,,,,,,
INDIA2025_260925019914,2026-05-16,Tessolve,"Senior Design Lead, Senior Design verification Engineer","Hyderabad, Bengaluru",full_time,Senior,30.0,40.0,"Senior Design Lead, Senior Design verification Engineer role. Required skills: PCIE,Ip Verification,Cpu,SOC Verification,UVM,System Verilog,Gls,Verification. Experience level: Senior. Employment type: full_time. Company: Tessolve. Location: Hyderabad, Bengaluru. Job description: Must have good understanding of one or more of the following domains Proficient in System Verilog / UVM/OVM,OOP / C++ and Python scripting Strong functional verification experience including Test planning,Test bench Architecture,Test / Coverage Model / Assertion Development Previous scripting experience is desirable",indian_job_market_2025,,,,,,,,,
INDIA2025_240925035757,2026-05-14,TESTQ,ServiceNow HRSD Reporting & Analytics (Remote) (Contract),Remote,full_time,Mid,10.0,20.0,"ServiceNow HRSD Reporting & Analytics (Remote) (Contract) role. Required skills: Servicenow,Hrsd,Performance Analytics,Hr Service Delivery,ServiceNow reporting tools,Reporting,Delivery,Contracts. Experience level: Mid. Employment type: full_time. Company: TESTQ. Location: Remote. Job description: Required Qualifications: . Bachelors in Information Systems,Computer Science,Data Analytics,or related field Preferred Qualifications: . ServiceNow Certified System Administrator or Performance Analytics certification 4 years of strong hands-on experience with ServiceNow reporting tools & Performance Analytics Experience with large datasets,KPIs,and data visualization",indian_job_market_2025,,,,,,,,,
INDIA2025_70725012464,2026-05-15,Seligo Consultants,Business Analyst,Gurugram,full_time,Entry,4.0,5.5,"Business Analyst role. Required skills: Excel,Data Analysis,MIS Reporting,Business Analysis,Google Sheets,Business Analytics,Business Process,Reporting. Experience level: Entry. Employment type: full_time. Company: Seligo Consultants. Location: Gurugram. Job description: Expertise in Analytics and MIS reporting . Good communication skills 2 years of experience is an advantage .",indian_job_market_2025,,,,,,,,,
INDIA2025_300925500791,2026-05-20,Blockwoods Marketing Management (opc),AI Video Generator / Motion Graphic Designer with AI Skills,"Ambattur, Chennai",full_time,Entry,10.0,20.0,"AI Video Generator / Motion Graphic Designer with AI Skills role. Required skills: Illustrator,Animation,Photoshop,Generators,Motion graphics,Artificial Intelligence,Graphics,Graphic designing. Experience level: Entry. Employment type: full_time. Company: Blockwoods Marketing Management (opc). Location: Ambattur, Chennai. Job description: Innovation and Quality oriented mindset. Proficient in Adobe Illustrator,Premiere Pro,Photoshop,After Effects (or any similar platforms). Required Skills & Qualifications Experience: 0-3 years.",indian_job_market_2025,,,,,,,,,
INDIA2025_160725026780,2026-05-20,Paltech Consulting,Snowflake Data Engineer,Hyderabad(Raidurgam),full_time,Associate,7.0,17.0,"Snowflake Data Engineer role. Required skills: Snowflake Sql,Snowpark,Snowflake,Snowpipe,Streamlit,OLAP,Data,SQL. Experience level: Associate. Employment type: full_time. Company: Paltech Consulting. Location: Hyderabad(Raidurgam). Job description: Key Responsibilities: Design and implement scalable data models using Snowflake to support business intelligence and analytics solutions. Implement ETL/ELT solutions that involve complex business transformations. Handle end-to-end Data warehousing solutions Migrate the data from legacy systems to Snowflake systems Write complex SQL queries for extracting, transforming, and loading data, ensuring high performance and accuracy. Optimize the SnowSQL queries for better processing speeds Integrate Snowflake with 3rd party applications Use any ETL/ELT technology Implement data security policies, including user access control and data masking, to maintain compliance with organizational standards. Document solutions and data flows. Skills & Qualifications: Experience: 2+ years of experience in data engineering, with a focus on Snowflake. Proficient in SQL and Snowflake-specific SQL functions . Experience with ETL/ELT tools and cloud data integra",indian_job_market_2025,,,,,,,,,
