job_id,posted_date,company,job_title,location,employment_type,experience_level,salary_min_lpa,salary_max_lpa,job_description,source,true_role_label
JOB00257,2026-01-25,TalentGraph AI,Junior Data Analyst,Hyderabad,Internship,Entry,6,11,"TalentGraph AI is hiring a Junior Data Analyst in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Visualization, Econometrics, Excel, Gemini API, KPI Reporting, LLM, LangChain, Power BI, Prompt Engineering, SQL, Semantic Search, Spark, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Analyst
JOB00258,2026-02-13,TalentGraph AI,Junior NLP Engineer,Hyderabad,Full-time,Entry,8,18,"TalentGraph AI is hiring a Junior NLP Engineer in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Information Extraction, LLM, Model Evaluation, Natural Language Processing, OpenAI API, Python, RAG, Semantic Search, Sentence Transformers, Statistics and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
JOB00259,2026-03-15,QuantEdge Solutions,Business Analyst,Remote India,Full-time,Mid,13,22,"QuantEdge Solutions is hiring a Business Analyst in Remote India. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Business Recommendations, Data Visualization, ETL, Excel, Gemini API, KPI Reporting, LLM, LangChain, Model Evaluation, Power BI, SQL, Scikit-learn, Spark, Stakeholder Communication, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Business Analyst
JOB00260,2026-04-02,InsightWorks Global,Junior AI Engineer,Chennai,Full-time,Entry,8,18,"InsightWorks Global is hiring a Junior AI Engineer in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include APIs, Airflow, Data Visualization, Excel, Gemini API, LLM, LangChain, Machine Learning, Model Evaluation, OpenAI API, Prompt Engineering, Python, RAG, Semantic Search and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,AI Engineer
JOB00261,2026-05-19,InsightWorks Global,Associate Research Analyst,Hyderabad,Full-time,Associate,6,10,"InsightWorks Global is hiring a Associate Research Analyst in Hyderabad. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Data Visualization, Econometrics, Economic Analysis, Excel, LangChain, Machine Learning, Market Research, OpenAI API, SQL, Semantic Search, Statistics, Tableau and Vector Database. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Research Analyst
JOB00262,2024-01-04,Nexa Workforce,Data Engineer,Bangalore,Full-time,Mid,15,21,"Nexa Workforce is hiring a Data Engineer in Bangalore. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Engineering, Data Warehousing, ETL, Econometrics, Model Evaluation, Power BI, Python, SQL and Spark. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Engineer
JOB00263,2024-02-10,CareerMap Technologies,Data Engineer,Mumbai,Full-time,Mid,15,22,"CareerMap Technologies is hiring a Data Engineer in Mumbai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Engineering, Data Visualization, Data Warehousing, ETL, LLM, Python, SQL, Spark, Statistics and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Engineer
JOB00264,2024-03-15,BrightPath Analytics,Associate Data Scientist,Chennai,Full-time,Associate,11,16,"BrightPath Analytics is hiring a Associate Data Scientist in Chennai. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Visualization, Econometrics, Machine Learning, Model Evaluation, OpenAI API, Python, RAG, SQL, Scikit-learn and Statistics. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Scientist
JOB00265,2024-04-06,BrightPath Analytics,Data Engineer,Noida,Full-time,Mid,14,20,"BrightPath Analytics is hiring a Data Engineer in Noida. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Data Engineering, Data Visualization, Data Warehousing, ETL, OpenAI API, Python, SQL, Scikit-learn, Semantic Search, Spark and Tableau. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,Data Engineer
JOB00266,2024-05-17,SkillBridge Insights,NLP Engineer,Pune,Full-time,Mid,13,21,"SkillBridge Insights is hiring a NLP Engineer in Pune. The role works with product, data and client teams to solve future of work and labor market analytics problems. Responsibilities include cleaning large datasets, building analytical datasets, developing models, communicating recommendations, and creating dashboards. Required skills include Airflow, Excel, Information Extraction, LLM, Natural Language Processing, Python, RAG, Semantic Search, Sentence Transformers and Spark. Experience with stakeholder communication, statistical thinking, and business technology tools is preferred.",synthetic_sample,NLP Engineer
